type	geneStart	geneEnd	tag	description
CDS	2546201	2546659	HVO_2699	homolog to peroxiredoxin
CDS	2546945	2549209	HVO_2700	AAA-type ATPase (CDC48 subfamily)
CDS	2549210	2549461	HVO_2701	uncharacterized protein
CDS	2549713	2550495	HVO_2702	alpha/beta hydrolase fold protein
CDS	2550539	2551348	HVO_2703	3-methyl-2-oxobutanoate hydroxymethyltransferase
CDS	2551488	2551994	HVO_2704	DUF1628 domain protein
CDS	2552079	2552366	HVO_2705	uncharacterized protein
CDS	2552461	2553309	HVO_2706	translation initiation factor aIF-2B delta subunit
CDS	2553361	2554479	HVO_2707	GFO family oxidoreductase
CDS	2554483	2555451	HVO_2708	YfiH family protein
CDS	2555561	2556037	HVO_2709	GNAT family acetyltransferase
CDS	2556216	2556626	HVO_2710	homolog to archaease
CDS	2556718	2557830	HVO_2711	DoxX domain protein
CDS	2557868	2559328	HVO_2712	tRNA-splicing ligase RtcB
CDS	2559356	2559703	HVO_2713	uncharacterized protein
CDS	2559809	2560249	HVO_2714	uncharacterized protein
CDS	2560459	2561013	HVO_2715	HAD superfamily hydrolase
CDS	2561540	2562685	HVO_2716	acyl-CoA dehydrogenase
CDS	2562785	2563981	HVO_2717	alanine--tRNA ligase
CDS	2564017	2564538	HVO_2718	cro/C1 family transcription regulator
tRNA	2564774	2564858	HVO_3054	tRNA-Leu
CDS	2565002	2565562	HVO_2720	DUF420 family protein
CDS	2565918	2567399	HVO_2721	amidophosphoribosyltransferase
CDS	2567777	2567953	HVO_2722	50S ribosomal protein L37e
CDS	2567950	2568180	HVO_2723	RNA-binding protein Lsm
CDS	2568561	2569913	HVO_2724	ribonuclease J
CDS	2569913	2570959	HVO_2725	bifunctional short chain isoprenyl diphosphate synthase
CDS	2571149	2572906	HVO_2726	glutamate--tRNA(Glu/Gln) ligase
CDS	2572973	2573632	HVO_2727	cyclase family protein
CDS	2573663	2574142	HVO_2728	DUF456 family protein
CDS	2574310	2574639	HVO_2729	"ferredoxin (3Fe-4S)(4Fe-4S), zinc-containing"
CDS	2574770	2575651	HVO_2730	electron transfer flavoprotein beta subunit
CDS	2575654	2577402	HVO_2731	electron transfer flavoprotein alpha subunit
CDS	2577399	2579063	HVO_2732	FixC family protein
CDS	2579077	2579517	HVO_2733	uncharacterized protein
CDS	2579616	2580350	HVO_2734	GNAT family acetyltransferase
CDS	2580464	2580628	HVO_2735	uncharacterized protein
CDS	2580707	2582971	HVO_2736	tRNA(Met) cytidine acetyltransferase TmcA
CDS	2583344	2583706	HVO_2737	50S ribosomal protein L8e
CDS	2583713	2583937	HVO_2738	30S ribosomal protein S28e
CDS	2583940	2584140	HVO_2739	50S ribosomal protein L24e
CDS	2584141	2584605	HVO_2740	nucleoside-diphosphate kinase
CDS	2584711	2584935	HVO_2741	uncharacterized protein
CDS	2584975	2586048	HVO_2742	5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase (methionine synthase II)
CDS	2586045	2587055	HVO_2743	5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase (methionine synthase II)
CDS	2587115	2587711	HVO_2744	protein N5-glutamine methyltransferase
CDS	2587708	2588901	HVO_2745	mechanosensitive channel protein MscS
CDS	2588905	2589768	HVO_2746	"ribosome biogenesis protein KsgA, 16S rRNA-methylating"
CDS	2589811	2590404	HVO_2747	putative tRNA-specific adenosine deaminase
CDS	2590458	2590814	HVO_2748	DNA-directed RNA polymerase subunit F
CDS	2590818	2591108	HVO_2749	50S ribosomal protein L21e
CDS	2591232	2592392	HVO_2750	"cystathionine synthase/lyase (cystathionine gamma-synthase, cystathionine gamma-lyase, cystathionine beta-lyase)"
CDS	2592523	2592780	HVO_2751	uncharacterized protein
CDS	2592836	2593102	HVO_2752	translation elongation factor aEF-1 beta subunit
CDS	2593105	2593284	HVO_2753	small CPxCG-related zinc finger protein
CDS	2593368	2594651	HVO_2754	DUF112 family protein
CDS	2594860	2595201	HVO_2755	50S ribosomal protein L12
CDS	2595223	2596269	HVO_2756	50S ribosomal protein L10
CDS	2596266	2596904	HVO_2757	50S ribosomal protein L1
CDS	2597210	2597689	HVO_2758	50S ribosomal protein L11
CDS	2597806	2598870	HVO_2759	peptidase M42 family protein
CDS	2599033	2599398	HVO_2760	uncharacterized protein
CDS	2599558	2600661	HVO_2761	mevalonate kinase
CDS	2600658	2601404	HVO_2762	isopentenyl phosphate kinase
CDS	2601441	2602187	HVO_2763	homolog to ribonuclease Z
CDS	2602293	2603273	HVO_2764	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
CDS	2603270	2604394	HVO_2765	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
CDS	2604485	2607241	HVO_2766	ATP-dependent DNA helicase
CDS	2607274	2609928	HVO_2767	ATP-dependent DNA helicase Dna2
CDS	2610138	2610644	HVO_2768	uncharacterized protein
CDS	2610746	2610973	HVO_2769	uncharacterized protein
CDS	2610985	2611947	HVO_2770	DUF2342 family protein
CDS	2612059	2612874	HVO_2771	uncharacterized protein
CDS	2612931	2614091	HVO_2772	rhodanese domain protein / beta-lactamase domain protein
CDS	2614266	2615048	HVO_2773	30S ribosomal protein S2
CDS	2615045	2616244	HVO_2774	enolase
CDS	2616249	2616425	HVO_2775	DNA-directed RNA polymerase subunit K
CDS	2616422	2616616	HVO_2776	DNA-directed RNA polymerase subunit N
CDS	2616629	2617027	HVO_2777	30S ribosomal protein S9
CDS	2617021	2617458	HVO_2778	50S ribosomal protein L13
CDS	2617455	2617805	HVO_2779	50S ribosomal protein L18e
tRNA	2617832	2617916	HVO_3055	tRNA-Leu
CDS	2618061	2618840	HVO_2781	DNA-directed RNA polymerase subunit D
CDS	2618847	2619239	HVO_2782	30S ribosomal protein S11
CDS	2619236	2619763	HVO_2783	30S ribosomal protein S4
CDS	2619760	2620263	HVO_2784	30S ribosomal protein S13
tRNA	2620287	2620371	HVO_3056	tRNA-Ser
CDS	2620578	2620925	HVO_2786	thioredoxin
CDS	2621003	2621473	HVO_2787	uncharacterized protein
CDS	2621721	2622176	HVO_2788	UspA domain protein
CDS	2622229	2623191	HVO_2789	putative cyclic pyranopterin monophosphate synthase
CDS	2623372	2624412	HVO_2790	Fe-S cluster carrier protein ApbC
CDS	2624409	2624738	HVO_2791	uncharacterized protein
CDS	2625011	2625646	HVO_2792	uracil-DNA glycosylase superfamily protein
CDS	2625729	2626487	HVO_2793	uncharacterized protein
tRNA	2626534	2626617	HVO_3057	tRNA-Ser
CDS	2626819	2627550	HVO_2795	GNAT family acetyltransferase
CDS	2627685	2628005	HVO_2796	uncharacterized protein
CDS	2628039	2628734	HVO_2797	uridine kinase
CDS	2628921	2630234	HVO_2798	ABC-type transport system periplasmic substrate-binding protein (probable substrate branched-chain amino acids)
CDS	2630354	2631205	HVO_2799	uncharacterized protein
CDS	2631348	2632109	HVO_2800	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
CDS	2632106	2632969	HVO_2801	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
CDS	2632962	2634299	HVO_2802	ABC-type transport system permease protein (probable substrate branched-chain amino acids)
CDS	2634296	2635402	HVO_2803	ABC-type transport system permease protein (probable substrate branched-chain amino acids)
CDS	2635563	2636099	HVO_2804	GNAT family acetyltransferase
CDS	2636221	2636640	HVO_2805	uncharacterized protein
CDS	2636917	2637075	HVO_2805A	small CPxCG-related zinc finger protein
CDS	2637088	2637306	HVO_2806	HTH domain protein
CDS	2637773	2639620	HVO_2808	succinate dehydrogenase subunit A
CDS	2639676	2640557	HVO_2809	succinate dehydrogenase subunit B
CDS	2640557	2640928	HVO_2810	succinate dehydrogenase subunit D
CDS	2640928	2641323	HVO_2811	succinate dehydrogenase subunit C
CDS	2641433	2642458	HVO_2812	AstE family protein
CDS	2642590	2643951	HVO_2813	RimK family protein
CDS	2644065	2644646	HVO_2814	DNA N-glycosylase
CDS	2644788	2646773	HVO_2815	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase
tRNA	2646860	2646934	HVO_3058	tRNA-Glu
CDS	2647092	2648246	HVO_2815A	XerC/D-like integrase
CDS	2648777	2649943	HVO_2817	ISH3-type transposase ISH51
CDS	2650635	2651738	HVO_2819	XerC/D-like integrase
CDS	2651926	2653095	HVO_2820	ISH3-type transposase ISH51
CDS	2653665	2654663	HVO_2821	ISH18-type transposase ISHvo9
CDS	2655111	2655413	HVO_2822	uncharacterized protein
CDS	2655443	2655793	HVO_2823	uncharacterized protein
CDS	2655783	2656568	HVO_2824	uncharacterized protein
CDS	2656634	2657452	HVO_2825	uncharacterized protein
CDS	2657449	2658690	HVO_2826	uncharacterized protein
CDS	2658680	2662204	HVO_2827	UvrD/REP family helicase
CDS	2662444	2663394	HVO_2828	uncharacterized protein
CDS	2663716	2664333	HVO_2829	integrase family protein
CDS	2664702	2666000	HVO_2830	ISH8-type transposase ISHvo12
CDS	2667268	2667825	HVO_2831	uncharacterized protein
CDS	2667852	2668163	HVO_2832	uncharacterized protein
CDS	2668164	2669114	HVO_2833	ArsR family transcription regulator
CDS	2669234	2669872	HVO_2834	putative G/T mismatch glycosylase
CDS	2670677	2671150	HVO_2834A	uncharacterized protein
CDS	2671333	2672361	HVO_2835	histidine kinase
CDS	2672426	2673976	HVO_2836	sensor/bat box HTH-10 family transcription regulator
CDS	2674083	2674538	HVO_2837	uncharacterized protein
CDS	2674620	2675198	HVO_2838	receiver box response regulator
CDS	2675352	2675705	HVO_2839	ArsR family transcription regulator
CDS	2676028	2677680	HVO_2840	sensor box histidine kinase
CDS	2677685	2678419	HVO_2841	RDD domain protein
CDS	2678508	2679884	HVO_2842	DUF4010 family protein
CDS	2680139	2680570	HVO_2844	disulfide bond formation protein
CDS	2680567	2682078	HVO_2843	deoxyribodipyrimidine photolyase
CDS	2682183	2682731	HVO_2845	uncharacterized protein
CDS	2682740	2684749	HVO_2846	SpoVR family protein
CDS	2684746	2686065	HVO_2847	UPF0229 family protein
CDS	2686056	2688329	HVO_2848	putative PrkA-type serine/threonine protein kinase
CDS	2688332	2690404	HVO_2849	putative PrkA-type serine/threonine protein kinase
CDS	2690938	2691318	HVO_2850	uncharacterized protein
CDS	2691343	2691792	HVO_2851	UPF0179 family protein
CDS	2691880	2692746	HVO_2852	succinylglutamate desuccinylase/aspartoacylase family protein
CDS	2692866	2693351	HVO_2853	DUF309 family protein
tRNA	2693483	2693566	HVO_3059	tRNA-Leu
CDS	2694036	2694284	HVO_2855	uncharacterized protein
CDS	2694411	2694680	HVO_2856	uncharacterized protein
CDS	2694772	2695569	HVO_2857	"putative inositol-1(or 4)-monophosphatase / fructose-1,6-bisphosphatase, archaeal-type"
CDS	2695685	2696155	HVO_2858	Lrp/AsnC family transcription regulator
CDS	2696269	2697408	HVO_2859	DUF63 family protein
CDS	2697667	2699355	HVO_2860	DUF181 family protein
CDS	2699406	2700233	HVO_2861	uncharacterized protein
CDS	2700600	2701847	HVO_2862	serine hydroxymethyltransferase
CDS	2701945	2702244	HVO_2863	DUF211 family protein
CDS	2702244	2702813	HVO_2864	DUF125 family protein
CDS	2702913	2703806	HVO_2865	methylenetetrahydrofolate dehydrogenase / methenyltetrahydrofolate cyclohydrolase
CDS	2703888	2704121	HVO_2866	uncharacterized protein
CDS	2704175	2704885	HVO_2867	uncharacterized protein
CDS	2705030	2705176	HVO_2868	uncharacterized protein
CDS	2705814	2706101	HVO_2869	PadR family transcription regulator
CDS	2706116	2707417	HVO_2870	UPF0118 family membrane protein
CDS	2707606	2708958	HVO_2871	pyridoxal phosphate-dependent aminotransferase
CDS	2708968	2710344	HVO_2872	uncharacterized protein
CDS	2710411	2711391	HVO_2873	flap endonuclease Fen1
CDS	2711419	2712036	HVO_2874	GNAT family acetyltransferase
CDS	2712095	2712676	HVO_2875	putative S-adenosylmethionine-dependent methyltransferase
CDS	2712698	2713114	HVO_2876	DUF3054 family protein
CDS	2713232	2714572	HVO_2877	major facilitator superfamily transport protein
CDS	2714826	2715074	HVO_2878	uncharacterized protein
CDS	2715148	2716146	HVO_2879	homolog to ornithine cyclodeaminase
CDS	2716068	2716406	HVO_2879A	uncharacterized protein
CDS	2716454	2717524	HVO_2880	mRNA surveillance protein pelota
CDS	2717559	2718326	HVO_2881	DUF4013 family protein
CDS	2718404	2719126	HVO_2882	DUF4013 family protein
CDS	2719310	2721418	HVO_2883	DUF814 domain protein
CDS	2721527	2722879	HVO_2884	uncharacterized protein
CDS	2723169	2724473	HVO_2885	SDF family transport protein (probable substrate glutamate/aspartate)
CDS	2724561	2725004	HVO_2886	GNAT family acetyltransferase
CDS	2725011	2726234	HVO_2887	mechanosensitive channel protein MscS
CDS	2726318	2727970	HVO_2888	homolog to elongator complex protein ELP3
CDS	2728105	2730294	HVO_2889	DHH/RecJ family phosphoesterase
CDS	2730421	2731023	HVO_2890	DUF649 family protein
CDS	2731032	2731619	HVO_2891	thymidine kinase
CDS	2731738	2732316	HVO_2892A	homolog to NAD(P)H dehydrogenase (quinone)
CDS	2732414	2732755	HVO_2893	uncharacterized protein
CDS	2732769	2733413	HVO_2894	HTH-10 family transcription regulator
CDS	2733448	2734452	HVO_2895	alpha/beta hydrolase fold protein
CDS	2734561	2735478	HVO_2896	A/G-specific adenine glycosylase
CDS	2735583	2735906	HVO_2897	uncharacterized protein
CDS	2735949	2736416	HVO_2898	uncharacterized protein
CDS	2736510	2736773	HVO_2899	BolA family protein
CDS	2736921	2738330	HVO_2900	fumarate hydratase
CDS	2738566	2738730	HVO_2901	small CPxCG-related zinc finger protein
CDS	2738778	2740652	HVO_2902	glutamyl-tRNA(Gln) amidotransferase subunit E
CDS	2740705	2741232	HVO_2903	uncharacterized protein
CDS	2741234	2742187	HVO_2904	HtpX-like protease
CDS	2742331	2742792	HVO_2905	MaoC domain protein
CDS	2742803	2743630	HVO_2906	tRNA (cytidine/uridine-2'-O-)-methyltransferase
CDS	2743627	2744214	HVO_2907	uncharacterized protein
CDS	2744356	2745495	HVO_2908	dihydropteroate synthase
CDS	2745684	2746367	HVO_2909	"6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase MptE"
CDS	2746435	2747259	HVO_2910	uncharacterized protein
CDS	2747584	2749038	HVO_2911	deoxyribodipyrimidine photolyase
CDS	2749123	2749728	HVO_2912	PfpI family protease
CDS	2749866	2750465	HVO_2913	superoxide dismutase (Mn)
CDS	2750566	2750988	HVO_2914	uncharacterized protein
CDS	2751153	2751443	HVO_2915	uncharacterized protein
CDS	2751545	2752303	HVO_2916	putative oxidoreductase (short-chain dehydrogenase family)
CDS	2752331	2752909	HVO_2917	beta-lactamase domain protein
CDS	2753026	2754024	HVO_2918	thymidylate synthase
CDS	2754021	2754605	HVO_2919	dihydrofolate reductase
CDS	2754598	2754801	HVO_2920	DUF4177 family protein
CDS	2754918	2755838	HVO_2921	uncharacterized protein
CDS	2755914	2756096	HVO_2922	UPF0339 family protein
CDS	2756256	2757005	HVO_2923	proteasome alpha subunit
CDS	2757006	2757896	HVO_2924	MOSC domain protein
CDS	2757995	2758174	HVO_2925	uncharacterized protein
CDS	2758391	2759152	HVO_2926	metal-dependent amidohydrolase M38 superfamily protein
tRNA	2759237	2759311	HVO_3060	tRNA-Glu
CDS	2759382	2760101	HVO_2928	HTH-10 family transcription regulator
CDS	2760473	2761786	HVO_2929	putative nucleoside deaminase (cytosine/guanine deaminase)
CDS	2761895	2762494	HVO_2930	GNAT family acetyltransferase
CDS	2762543	2762935	HVO_2931	uncharacterized protein
CDS	2762990	2764180	HVO_2932	GTP-binding protein
CDS	2764451	2764828	HVO_2933	uncharacterized protein
CDS	2764847	2765257	HVO_2934	uncharacterized protein
CDS	2765393	2766283	HVO_2935	uncharacterized protein
rRNA	2766631	2766752	HVO_3061	5S ribosomal RNA
rRNA	2766866	2769780	HVO_3062	23S ribosomal RNA
tRNA	2769994	2770065	HVO_3063	tRNA-Ala
rRNA	2770163	2771635	HVO_3064	16S ribosomal RNA
CDS	2772189	2772305	HVO_2940	uncharacterized protein
CDS	2772381	2772695	HVO_2941	nonhistone chromosomal protein
CDS	2772933	2773130	HVO_2942	uncharacterized protein
CDS	2773191	2774246	HVO_2943	dihydroorotate dehydrogenase (quinone)
CDS	2774341	2775699	HVO_2944	uncharacterized protein
CDS	2775763	2778375	HVO_2945	valine--tRNA ligase
CDS	2778467	2779672	HVO_2946	"cystathionine synthase/lyase (cystathionine gamma-synthase, cystathionine gamma-lyase, cystathionine beta-lyase)"
CDS	2779920	2781632	HVO_2947	phenylalanine--tRNA ligase beta subunit
CDS	2781632	2783131	HVO_2948	phenylalanine--tRNA ligase alpha subunit
CDS	2783411	2784409	HVO_2949	FAD-dependent oxidoreductase
CDS	2784501	2785550	HVO_2950	ornithine cyclodeaminase
CDS	2785575	2787164	HVO_2951	tryptophan--tRNA ligase
CDS	2787161	2788180	HVO_2952	tRNA-splicing endonuclease
CDS	2788366	2789097	HVO_2953	homolog to DNA topoisomerase 1
CDS	2789200	2789850	HVO_2954	HAD superfamily hydrolase
CDS	2789920	2792259	HVO_2955	DEAD/DEAH box helicase
CDS	2792868	2793803	HVO_2957	lipoate synthase
CDS	2794100	2795206	HVO_2958	2-oxo-3-methylvalerate dehydrogenase E1 component alpha subunit
CDS	2795203	2796186	HVO_2959	2-oxo-3-methylvalerate dehydrogenase E1 component beta subunit
CDS	2796190	2797755	HVO_2960	dihydrolipoamide S-acyltransferase
CDS	2797755	2799182	HVO_2961	dihydrolipoyl dehydrogenase
CDS	2799214	2799426	HVO_2962	cro/C1 family transcription regulator
CDS	2799423	2799839	HVO_2963	uncharacterized protein
CDS	2800044	2800235	HVO_2964	uncharacterized protein
CDS	2800287	2800934	HVO_2965	phosphoserine phosphatase
CDS	2801078	2801515	HVO_2966	uncharacterized protein
CDS	2801546	2802163	HVO_2967	uncharacterized protein
CDS	2802350	2803927	HVO_2968	D-3-phosphoglycerate dehydrogenase
CDS	2803964	2804548	HVO_2968A	uncharacterized protein
CDS	2804694	2805953	HVO_2969	threonine synthase
CDS	2806048	2806419	HVO_2970	TrmB family transcription regulator
CDS	2806502	2806738	HVO_2971	uncharacterized protein
CDS	2806835	2807527	HVO_2972	uncharacterized protein
CDS	2807600	2807809	HVO_2973	uncharacterized protein
CDS	2807898	2808278	HVO_2974	cupin 2 barrel domain protein
CDS	2808275	2808928	HVO_2975	uncharacterized protein
CDS	2808963	2810786	HVO_2976	carbon starvation protein CstA
CDS	2810921	2811886	HVO_2977	ArsA family ATPase
CDS	2811888	2812184	HVO_2978	uncharacterized protein
CDS	2812286	2813611	HVO_2979	CobW domain protein
CDS	2813608	2813841	HVO_2980	uncharacterized protein
CDS	2813950	2814630	HVO_2981	uracil phosphoribosyltransferase
CDS	2814791	2814994	HVO_2982	small CPxCG-related zinc finger protein
CDS	2815279	2815911	HVO_2983	IMPACT family protein
CDS	2816053	2816169	HVO_2983A	uncharacterized protein
CDS	2816245	2816748	HVO_2984	putative repressor of tryptophan metabolism TrpY
CDS	2816899	2817594	HVO_2985	uncharacterized protein
CDS	2817631	2818224	HVO_2986	imidazoleglycerol-phosphate dehydratase
CDS	2818545	2818733	HVO_2987	uncharacterized protein
CDS	2818790	2819506	HVO_2988	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
CDS	2819632	2820996	HVO_2989	phosphohexomutase (phosphoglucomutase / phosphomannomutase)
